0.0_SE_5,0.0_SE_10,0.0_SE_20,0.0_SE_40,0.1_SE_5,0.1_SE_10,0.1_SE_20,0.1_SE_40,0.2_SE_5,0.2_SE_10,0.2_SE_20,0.2_SE_40,0.3_SE_5,0.3_SE_10,0.3_SE_20,0.3_SE_40,1_SE_5,1_SE_10,1_SE_20,1_SE_40,2_SE_5,2_SE_10,2_SE_20,2_SE_40,3.0_SE_5,3.0_SE_10,3.0_SE_20,3.0_SE_40,3.1_SE_5,3.1_SE_10,3.1_SE_20,3.1_SE_40,3.2_SE_5,3.2_SE_10,3.2_SE_20,3.2_SE_40,3.3_SE_5,3.3_SE_10,3.3_SE_20,3.3_SE_40,4_SE_5,4_SE_10,4_SE_20,4_SE_40
3.7079194152423725,-0,-0,1.9375411884194198,3.968959700995692,1.3597674134492947,1.4419173677439847,3.016478942360669,2.84589305474171,-0,0.3719613423105452,0.6276115417563173,1.5197633276921745,-0,1.1985778895301527,-0,3.2772491423281043,-0,0.7344171731503439,-0,3.450027660567965,1.003400188687222,-0,-0,4.135110484291835,1.4308890955946416,1.3613999415232592,0.6861973213012056,1.59003370233008,-0,1.8657819731467933,-0,1.5519750110014907,-0,2.522199109265215,2.0187933919237464,0.2900695843073085,-0,0.8998181473636353,-0,2.7114821354848115,-0,0.5709153954124867,1.83923190005124
3.7079194152423725,-0,2.841310244834696,2.123728691384597,5.261870367303688,0.9996062276669808,1.495678211925256,1.2351708405492359,2.692043664942961,-0,1.4077937329196153,1.3788415154233293,1.8091919180509854,-0,1.1985778895301527,1.1684097877328141,4.2202339346292135,-0,1.4479226863882044,1.2351708405492359,3.964571618702191,1.4479226863882044,1.7467903877711284,0.5698157352531706,3.6221077690690024,-0,1.7642551597612872,1.589572516426629,1.59003370233008,-0,-0,1.13180151260367,2.9820006369756547,1.0820653207129989,2.522199109265215,2.9156868635853295,1.6331358244658603,-0,-0,1.3707868934196799,3.6278820289437546,0.39842154925967516,0.7515165057137496,0.7358377956750408
3.536147965011623,1.7467903877711284,1.9375411884194198,1.6491825057184433,3.7079803300809067,-0,3.986535530252915,1.3433282226418026,1.8430470778738768,1.102776979892017,3.0954368632554288,1.2016343945564945,0.8505538823332369,0.7675091211323632,1.1985778895301527,-0,3.964571618702191,1.4479226863882044,2.123728691384597,1.3433282226418026,3.3637331444108187,2.123728691384597,2.396887192751814,0.8756195044548757,3.2772491423281043,1.5361433873246517,3.4697500150360217,2.0811557909286025,1.036883933204961,0.8556988853632878,1.4736013834637334,-0,1.0721685353846553,1.8258472258627059,2.7204493522317765,1.70219947864742,2.3394215184778564,1.1335640308560924,1.9964697971074192,0.5709939364241439,1.9340930834332162,2.1208381468074027,2.162139969235469,1.2824915102117886
3.450027660567965,-0,0.8756195044548757,-0,4.228919082219152,1.1259886979841367,2.3882964130705626,1.7467903877711284,2.2751750335777423,1.102776979892017,0.3719613423105452,-0,1.6664591230120058,-0,0.3928851562590491,-0,4.390220506544956,1.1223923470160804,0.8756195044548757,-0,1.7467903877711284,2.396887192751814,2.0311220536979793,1.1223923470160804,4.049892014300691,0.8327034951482909,2.324267540168371,1.3249995276717375,-0,-0,1.0349048002069108,-0,2.9820006369756547,1.5930113708188027,2.522199109265215,3.493176773083817,0.780242078324217,1.2817485562846744,0.8998181473636353,0.5709939364241439,1.2037886865502612,-0,-0,-0
3.3637331444108187,-0,-0,-0,4.4017579105573414,0.8631712774461008,2.0528858094100957,1.1223923470160804,2.8969449229828026,-0,1.2937216115180228,-0,1.5197633276921745,-0,0.6624014631285583,-0,3.7935940429597657,-0,1.1223923470160804,0.35008943118028996,3.536147965011623,2.0311220536979793,2.123728691384597,1.2351708405492359,3.016478942360669,1.0926248140895614,1.8124418743442807,1.1551691308809067,1.036883933204961,1.1112216334193734,-0,-0,1.7708180409109857,2.270243599339134,1.2360194413248542,0.13083215840063617,1.6331358244658603,0.5895544380918316,-0,-0,2.358520737986529,-0,-0,-0
3.1036423581706263,1.003400188687222,-0,-0,3.269995046345657,0.8631712774461008,1.4419173677439847,0.5698157352531706,0.7516613821189486,2.2084703849181677,0.597870582166335,-0,-0,1.086519048884214,-0,-0,2.753246190646965,1.1223923470160804,-0,-0,2.486687821121959,1.3433282226418026,1.6491825057184433,-0,2.123728691384597,1.6389049779008356,1.4657270197996906,-0,-0,0.8556988853632878,-0,-0,0.610936412266629,2.0507724974367574,-0,0.6834645894973193,0.2900695843073085,-0,-0,0.5709939364241439,0.7962740360093571,0.19751549761124643,-0,-0
3.016478942360669,1.2351708405492359,2.664816172230987,2.123728691384597,4.574278104640397,1.470240667216369,3.5824182784945346,0.7344171731503439,2.8969449229828026,-0,1.2937216115180228,0.795957736375572,2.0861260981893026,0.7675091211323632,1.4914766636782641,-0,3.1036423581706263,-0,0.5698157352531706,2.841310244834696,4.47509472252455,4.049892014300691,4.47509472252455,2.396887192751814,6.245671450104699,4.37367206634312,4.156322934322378,1.0958426757460706,2.3614826919568195,1.7524830642478053,2.0531295431787884,0.8774801413914921,2.0856744687524698,2.0507724974367574,2.522199109265215,0.6834645894973193,1.6331358244658603,2.786393291062569,1.7484390201053732,0.5709939364241439,2.057225761548868,0.8277588592628911,0.9050886496147734,0.8158778912366677
3.016478942360669,-0,-0,-0,3.4895319183813287,-0,1.275521656234605,1.1223923470160804,2.432834237164971,-0,-0,0.4114147518271065,1.0382243034389842,-0,-0,-0,3.2772491423281043,0.5698157352531706,-0,-0,2.5759791641335723,0.8756195044548757,0.7344171731503439,1.5496945877745014,2.753246190646965,-0,2.4597783563093,-0,1.036883933204961,-0,-0,0.8774801413914921,1.5519750110014907,1.5930113708188027,1.2360194413248542,0.989553468882368,0.780242078324217,-0,-0,-0,3.5146101499563223,-0,0.7515165057137496,-0
2.841310244834696,-0,-0,1.1223923470160804,4.228919082219152,0.8631712774461008,0.8347163326167917,1.2351708405492359,1.0568787742362284,-0,-0,-0,0.8505538823332369,-0,-0,-0,2.396887192751814,1.1223923470160804,-0,-0,2.5759791641335723,1.7467903877711284,1.3433282226418026,1.2351708405492359,2.9290440698783575,0.967886608740373,1.955007882467246,-0,1.036883933204961,1.5504078815623064,-0,-0,-0,0.3135726425406578,1.4725062635075237,0.6834645894973193,0.2900695843073085,0.28253402132518374,-0,1.2361578165569986,2.358520737986529,-0,-0,-0
2.841310244834696,-0,-0,-0,2.5564699095570753,-0,-0,-0,-0,0.44804242127526006,-0,-0,-0,-0,-0,-0,1.003400188687222,-0,-0,-0,-0,-0,-0,-0,0.5698157352531706,-0,-0,-0,1.036883933204961,-0,-0,-0,-0,-0,-0,0.6834645894973193,0.2900695843073085,-0,-0,-0,1.2037886865502612,-0,-0,-0
2.841310244834696,-0,-0,-0,2.8265170309668695,-0,1.0986431794900282,-0,2.0616509699288184,-0,-0,-0,1.2084221602443324,-0,-0,-0,2.3065131022045287,-0,-0,-0,2.3065131022045287,1.003400188687222,-0,-0,1.7467903877711284,-0,1.5673230326995082,-0,-0,-0,-0,-0,-0,0.3135726425406578,1.4725062635075237,1.4810986146243144,-0,-0,-0,-0,1.9958825809782395,0.8277588592628911,-0,-0
2.753246190646965,-0,1.4479226863882044,-0,3.1818193772805086,-0,0.37088813831982514,-0,1.9530960182564245,-0,-0,-0,1.8091919180509854,-0,-0,-0,3.016478942360669,1.003400188687222,0.5698157352531706,0.8756195044548757,2.9290440698783575,0.8756195044548757,1.6491825057184433,-0,3.8791417307522744,0.8327034951482909,2.414751535311818,-0,1.2709083895796485,-0,0.4188304176735088,-0,2.0856744687524698,1.0820653207129989,2.321512236969833,2.5235354692501835,0.2900695843073085,-0,0.4863725078161858,-0,2.535938763387144,0.7391811609020337,-0,-0
2.664816172230987,2.2154900791241654,1.9375411884194198,-0,2.6469010418215935,1.470240667216369,-0,1.003400188687222,1.5004325076460636,-0,-0,1.0763119764507296,1.9488668474755197,0.9354376483987034,1.4914766636782641,0.3283971197010299,3.6221077690690024,1.4479226863882044,1.7467903877711284,-0,2.9290440698783575,2.9290440698783575,1.2351708405492359,-0,4.47509472252455,1.8386685473825648,1.5673230326995082,-0,1.486630253260587,-0,0.4188304176735088,-0,1.321646352541061,1.5930113708188027,1.4725062635075237,2.1215629026502496,1.8757386469372284,-0,-0,-0,1.6814231849506314,0.8277588592628911,-0,1.4000736297061491
2.2154900791241654,-0,-0,-0,3.269995046345657,-0,-0,-0,1.8430470778738768,-0,-0,-0,-0,-0,-0,-0,2.486687821121959,-0,1.3433282226418026,-0,1.7467903877711284,1.003400188687222,1.2351708405492359,-0,4.729298616942683,0.2092634569362626,3.209756753082477,-0,1.59003370233008,-0,-0,-0,0.9353931339069405,-0,1.4725062635075237,1.8093650170235382,1.378055075219642,-0,-0,-0,1.8089811271300404,-0,-0,-0
2.0311220536979793,-0,-0,-0,2.328151613595472,-0,0.6802034930989211,1.2351708405492359,1.0568787742362284,-0,-0,0.6276115417563173,0.3115232662536731,0.27367502264096977,-0,-0,1.2351708405492359,-0,-0,-0,2.486687821121959,-0,-0,-0,1.7467903877711284,-0,-0,-0,0.9085368033850499,-0,-0,-0,-0,-0,-0,1.2467757289040622,-0,-0,-0,-0,-0,-0,-0,-0
1.5496945877745014,-0,-0,-0,4.574278104640397,-0,2.482513028630953,-0,0.44279510431425323,-0,-0,-0,1.6664591230120058,-0,0.8643577628643846,-0,3.1905585889832473,1.3433282226418026,0.35008943118028996,1.1223923470160804,2.664816172230987,2.486687821121959,2.664816172230987,-0,6.161704057389776,3.136763890809658,3.209756753082477,-0,2.3614826919568195,-0,-0,0.8774801413914921,1.6625331013578173,1.0820653207129989,2.321512236969833,-0,1.8757386469372284,1.5581718341076094,-0,-0,0.8865274682848198,-0,-0,0.8909237980824115
