"","0.0_SE_5","0.0_SE_10","0.0_SE_20","0.0_SE_40","0.1_SE_5","0.1_SE_10","0.1_SE_20","0.1_SE_40","0.2_SE_5","0.2_SE_10","0.2_SE_20","0.2_SE_40","0.3_SE_5","0.3_SE_10","0.3_SE_20","0.3_SE_40","1_SE_5","1_SE_10","1_SE_20","1_SE_40","2_SE_5","2_SE_10","2_SE_20","2_SE_40","3.0_SE_5","3.0_SE_10","3.0_SE_20","3.0_SE_40","3.1_SE_5","3.1_SE_10","3.1_SE_20","3.1_SE_40","3.2_SE_5","3.2_SE_10","3.2_SE_20","3.2_SE_40","3.3_SE_5","3.3_SE_10","3.3_SE_20","3.3_SE_40","4_SE_5","4_SE_10","4_SE_20","4_SE_40"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",4.22023393462921,0,0.875619504454876,0,3.44571898191526,0,1.90557317306578,1.00340018868722,1.95309601825642,0,1.7313793522463,0,1.66645912301201,0,0,0,4.39022050654496,0.875619504454876,0,0.569815735253171,2.92904406987836,2.03112205369798,1.12239234701608,0,3.79359404295977,1.63890497790084,0.757910764799501,0,1.888409289354,0,0,0,0.93539313390694,2.05077249743676,2.11763808316509,0.989553468882368,2.33942151847786,0,0.899818147363635,0,3.05832333038173,0,0.570915395412487,0
"HALLMARK_XENOBIOTIC_METABOLISM",4.04989201430069,0,1.12239234701608,1.64918250571844,5.43327904879008,0.528958525248647,2.10144488795876,0.35008943118029,3.10016092827464,0.822877358555241,0.371961342310545,0,2.74923679665051,0.935437648398703,1.76412610309238,0.32839711970103,4.30526868030852,1.93754118841942,1.4479226863882,0,4.39022050654496,1.23517084054924,0.734417173150344,0.875619504454876,5.9096519363763,2.68511784745792,2.18732176302079,2.45546759884263,1.69121974750591,0,0.418830417673509,0.559927669806316,2.39031243214284,1.34795455887923,1.47250626350752,1.24677572890406,1.63313582446586,0.798447351235273,0,0.941811641396176,4.24690423243252,0.827758859262891,0.570915395412487,0
"HALLMARK_BILE_ACID_METABOLISM",3.87914173075227,3.70791941524237,2.66481617223099,1.12239234701608,6.88530895161162,4.67216328859533,0.370888138319825,2.92904406987836,5.03711944907135,3.47958815719004,0,1.20163439455649,2.35516422982794,2.96770315943971,0.864357762864385,0.32839711970103,5.32047643757879,1.5496945877745,0,0,4.89845967683524,1.93754118841942,1.23517084054924,0.734417173150344,4.81390750978241,3.84692622472086,2.72740345108202,0,2.63680108945725,1.33858023658045,1.03490480020691,0,2.78668076477801,2.90875383121025,1.69535136159628,2.52353546925018,1.63313582446586,1.94430067098632,0,0.570993936424144,3.28718016894369,0.827758859262891,0,0
"HALLMARK_SPERMATOGENESIS",3.87914173075227,0.35008943118029,0,0.734417173150344,5.17610234527951,0,3.49219003959141,0,1.84304707787388,0,0.597870582166335,0.627611541756317,2.22144045419179,0,0,0.32839711970103,3.622107769069,1.74679038777113,1.5496945877745,0,2.66481617223099,2.30651310220453,1.4479226863882,0,3.01647894236067,1.83866854738256,0,0,1.7905781499008,0.855698885363288,0.773279801927426,0,1.07216853538466,2.05077249743676,0.975678657758646,0.989553468882368,1.37805507521964,1.94430067098632,0,0.570993936424144,2.71148213548481,0,0,0
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",3.70791941524237,0,0,1.93754118841942,3.96895970099569,1.35976741344929,1.44191736774398,3.01647894236067,2.84589305474171,0,0.371961342310545,0.627611541756317,1.51976332769217,0,1.19857788953015,0,3.2772491423281,0,0.734417173150344,0,3.45002766056797,1.00340018868722,0,0,4.13511048429184,1.43088909559464,1.36139994152326,0.686197321301206,1.59003370233008,0,1.86578197314679,0,1.55197501100149,0,2.52219910926522,2.01879339192375,0.290069584307309,0,0.899818147363635,0,2.71148213548481,0,0.570915395412487,1.83923190005124
"HALLMARK_UV_RESPONSE_DN",3.70791941524237,0,2.8413102448347,2.1237286913846,5.26187036730369,0.999606227666981,1.49567821192526,1.23517084054924,2.69204366494296,0,1.40779373291962,1.37884151542333,1.80919191805099,0,1.19857788953015,1.16840978773281,4.22023393462921,0,1.4479226863882,1.23517084054924,3.96457161870219,1.4479226863882,1.74679038777113,0.569815735253171,3.622107769069,0,1.76425515976129,1.58957251642663,1.59003370233008,0,0,1.13180151260367,2.98200063697565,1.082065320713,2.52219910926522,2.91568686358533,1.63313582446586,0,0,1.37078689341968,3.62788202894375,0.398421549259675,0.75151650571375,0.735837795675041
"HALLMARK_MYC_TARGETS_V1",3.53614796501162,1.74679038777113,1.93754118841942,1.64918250571844,3.70798033008091,0,3.98653553025291,1.3433282226418,1.84304707787388,1.10277697989202,3.09543686325543,1.20163439455649,0.850553882333237,0.767509121132363,1.19857788953015,0,3.96457161870219,1.4479226863882,2.1237286913846,1.3433282226418,3.36373314441082,2.1237286913846,2.39688719275181,0.875619504454876,3.2772491423281,1.53614338732465,3.46975001503602,2.0811557909286,1.03688393320496,0.855698885363288,1.47360138346373,0,1.07216853538466,1.82584722586271,2.72044935223178,1.70219947864742,2.33942151847786,1.13356403085609,1.99646979710742,0.570993936424144,1.93409308343322,2.1208381468074,2.16213996923547,1.28249151021179
"HALLMARK_GLYCOLYSIS",3.45002766056797,0,0.875619504454876,0,4.22891908221915,1.12598869798414,2.38829641307056,1.74679038777113,2.27517503357774,1.10277697989202,0.371961342310545,0,1.66645912301201,0,0.392885156259049,0,4.39022050654496,1.12239234701608,0.875619504454876,0,1.74679038777113,2.39688719275181,2.03112205369798,1.12239234701608,4.04989201430069,0.832703495148291,2.32426754016837,1.32499952767174,0,0,1.03490480020691,0,2.98200063697565,1.5930113708188,2.52219910926522,3.49317677308382,0.780242078324217,1.28174855628467,0.899818147363635,0.570993936424144,1.20378868655026,0,0,0
"HALLMARK_DNA_REPAIR",3.36373314441082,0,0,0,4.40175791055734,0.863171277446101,2.0528858094101,1.12239234701608,2.8969449229828,0,1.29372161151802,0,1.51976332769217,0,0.662401463128558,0,3.79359404295977,0,1.12239234701608,0.35008943118029,3.53614796501162,2.03112205369798,2.1237286913846,1.23517084054924,3.01647894236067,1.09262481408956,1.81244187434428,1.15516913088091,1.03688393320496,1.11122163341937,0,0,1.77081804091099,2.27024359933913,1.23601944132485,0.130832158400636,1.63313582446586,0.589554438091832,0,0,2.35852073798653,0,0,0
"HALLMARK_E2F_TARGETS",3.10364235817063,1.00340018868722,0,0,3.26999504634566,0.863171277446101,1.44191736774398,0.569815735253171,0.751661382118949,2.20847038491817,0.597870582166335,0,0,1.08651904888421,0,0,2.75324619064697,1.12239234701608,0,0,2.48668782112196,1.3433282226418,1.64918250571844,0,2.1237286913846,1.63890497790084,1.46572701979969,0,0,0.855698885363288,0,0,0.610936412266629,2.05077249743676,0,0.683464589497319,0.290069584307309,0,0,0.570993936424144,0.796274036009357,0.197515497611246,0,0
"HALLMARK_INTERFERON_GAMMA_RESPONSE",3.01647894236067,1.23517084054924,2.66481617223099,2.1237286913846,4.5742781046404,1.47024066721637,3.58241827849453,0.734417173150344,2.8969449229828,0,1.29372161151802,0.795957736375572,2.0861260981893,0.767509121132363,1.49147666367826,0,3.10364235817063,0,0.569815735253171,2.8413102448347,4.47509472252455,4.04989201430069,4.47509472252455,2.39688719275181,6.2456714501047,4.37367206634312,4.15632293432238,1.09584267574607,2.36148269195682,1.75248306424781,2.05312954317879,0.877480141391492,2.08567446875247,2.05077249743676,2.52219910926522,0.683464589497319,1.63313582446586,2.78639329106257,1.74843902010537,0.570993936424144,2.05722576154887,0.827758859262891,0.905088649614773,0.815877891236668
"HALLMARK_PANCREAS_BETA_CELLS",3.01647894236067,0,0,0,3.48953191838133,0,1.27552165623461,1.12239234701608,2.43283423716497,0,0,0.411414751827107,1.03822430343898,0,0,0,3.2772491423281,0.569815735253171,0,0,2.57597916413357,0.875619504454876,0.734417173150344,1.5496945877745,2.75324619064697,0,2.4597783563093,0,1.03688393320496,0,0,0.877480141391492,1.55197501100149,1.5930113708188,1.23601944132485,0.989553468882368,0.780242078324217,0,0,0,3.51461014995632,0,0.75151650571375,0
"HALLMARK_HEDGEHOG_SIGNALING",2.8413102448347,0,0,1.12239234701608,4.22891908221915,0.863171277446101,0.834716332616792,1.23517084054924,1.05687877423623,0,0,0,0.850553882333237,0,0,0,2.39688719275181,1.12239234701608,0,0,2.57597916413357,1.74679038777113,1.3433282226418,1.23517084054924,2.92904406987836,0.967886608740373,1.95500788246725,0,1.03688393320496,1.55040788156231,0,0,0,0.313572642540658,1.47250626350752,0.683464589497319,0.290069584307309,0.282534021325184,0,1.236157816557,2.35852073798653,0,0,0
"HALLMARK_MYC_TARGETS_V2",2.8413102448347,0,0,0,2.55646990955708,0,0,0,0,0.44804242127526,0,0,0,0,0,0,1.00340018868722,0,0,0,0,0,0,0,0.569815735253171,0,0,0,1.03688393320496,0,0,0,0,0,0,0.683464589497319,0.290069584307309,0,0,0,1.20378868655026,0,0,0
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",2.8413102448347,0,0,0,2.82651703096687,0,1.09864317949003,0,2.06165096992882,0,0,0,1.20842216024433,0,0,0,2.30651310220453,0,0,0,2.30651310220453,1.00340018868722,0,0,1.74679038777113,0,1.56732303269951,0,0,0,0,0,0,0.313572642540658,1.47250626350752,1.48109861462431,0,0,0,0,1.99588258097824,0.827758859262891,0,0
"HALLMARK_TGF_BETA_SIGNALING",2.75324619064697,0,1.4479226863882,0,3.18181937728051,0,0.370888138319825,0,1.95309601825642,0,0,0,1.80919191805099,0,0,0,3.01647894236067,1.00340018868722,0.569815735253171,0.875619504454876,2.92904406987836,0.875619504454876,1.64918250571844,0,3.87914173075227,0.832703495148291,2.41475153531182,0,1.27090838957965,0,0.418830417673509,0,2.08567446875247,1.082065320713,2.32151223696983,2.52353546925018,0.290069584307309,0,0.486372507816186,0,2.53593876338714,0.739181160902034,0,0
"HALLMARK_G2M_CHECKPOINT",2.66481617223099,2.21549007912417,1.93754118841942,0,2.64690104182159,1.47024066721637,0,1.00340018868722,1.50043250764606,0,0,1.07631197645073,1.94886684747552,0.935437648398703,1.49147666367826,0.32839711970103,3.622107769069,1.4479226863882,1.74679038777113,0,2.92904406987836,2.92904406987836,1.23517084054924,0,4.47509472252455,1.83866854738256,1.56732303269951,0,1.48663025326059,0,0.418830417673509,0,1.32164635254106,1.5930113708188,1.47250626350752,2.12156290265025,1.87573864693723,0,0,0,1.68142318495063,0.827758859262891,0,1.40007362970615
"HALLMARK_IL6_JAK_STAT3_SIGNALING",2.21549007912417,0,0,0,3.26999504634566,0,0,0,1.84304707787388,0,0,0,0,0,0,0,2.48668782112196,0,1.3433282226418,0,1.74679038777113,1.00340018868722,1.23517084054924,0,4.72929861694268,0.209263456936263,3.20975675308248,0,1.59003370233008,0,0,0,0.93539313390694,0,1.47250626350752,1.80936501702354,1.37805507521964,0,0,0,1.80898112713004,0,0,0
"HALLMARK_NOTCH_SIGNALING",2.03112205369798,0,0,0,2.32815161359547,0,0.680203493098921,1.23517084054924,1.05687877423623,0,0,0.627611541756317,0.311523266253673,0.27367502264097,0,0,1.23517084054924,0,0,0,2.48668782112196,0,0,0,1.74679038777113,0,0,0,0.90853680338505,0,0,0,0,0,0,1.24677572890406,0,0,0,0,0,0,0,0
"HALLMARK_ANGIOGENESIS",1.5496945877745,0,0,0,4.5742781046404,0,2.48251302863095,0,0.442795104314253,0,0,0,1.66645912301201,0,0.864357762864385,0,3.19055858898325,1.3433282226418,0.35008943118029,1.12239234701608,2.66481617223099,2.48668782112196,2.66481617223099,0,6.16170405738978,3.13676389080966,3.20975675308248,0,2.36148269195682,0,0,0.877480141391492,1.66253310135782,1.082065320713,2.32151223696983,0,1.87573864693723,1.55817183410761,0,0,0.88652746828482,0,0,0.890923798082412
